instructions_id,enabled,count,num_estimated_profit_before_gas,num_estimated_profit_after_gas,num_tx,num_successful_tx,execute_abi,from_symbol,to_symbol,contract_address,abi_pair
0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0xc02aaa39_0x0d8775f6,TRUE,,,,,,./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json,WETH,BAT,0x794e6e91555438afc3ccf1c5076a74f42133d08d,WETHBAT./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json
0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0xc02aaa39_0x51491077,TRUE,,,,,,./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json,WETH,LINK,0x794e6e91555438afc3ccf1c5076a74f42133d08d,WETHLINK./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json
0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0xc02aaa39_0x2260fac5,TRUE,,,,,,./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json,WETH,WBTC,0x794e6e91555438afc3ccf1c5076a74f42133d08d,WETHWBTC./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json
0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0xc02aaa39_0xc00e94cb,TRUE,,,,,,./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json,WETH,COMP,0x794e6e91555438afc3ccf1c5076a74f42133d08d,WETHCOMP./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json
0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0xc02aaa39_0xdd974d5c,TRUE,,,,,,./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json,WETH,KNC,0x794e6e91555438afc3ccf1c5076a74f42133d08d,WETHKNC./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0x59651fb8102cd999168cd7593625b767d9e50a25+0x8201aa3f:0xc02aaa39_0x57ab1ec2,FALSE,,,,,,./abis/balancer_pool.json,WETH,sUSD,0x59651fb8102cd999168cd7593625b767d9e50a25,WETHsUSD./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0xec577a919fca1b682f584a50b1048331ef0f30dd+0x8201aa3f:0xc02aaa39_0x57ab1ec2,FALSE,,,,,,./abis/balancer_pool.json,WETH,sUSD,0xec577a919fca1b682f584a50b1048331ef0f30dd,WETHsUSD./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0xec577a919fca1b682f584a50b1048331ef0f30dd+0x8201aa3f:0xc02aaa39_0x5e74c903,FALSE,,,,,,./abis/balancer_pool.json,WETH,sETH,0xec577a919fca1b682f584a50b1048331ef0f30dd,WETHsETH./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0xec577a919fca1b682f584a50b1048331ef0f30dd+0x8201aa3f:0xc02aaa39_0x6b175474,FALSE,,,,,,./abis/balancer_pool.json,WETH,DAI,0xec577a919fca1b682f584a50b1048331ef0f30dd,WETHDAI./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0x165a50bc092f6870dc111c349bae5fc35147ac86+0x8201aa3f:0xc02aaa39_0x6b175474,FALSE,,,,,,./abis/balancer_pool.json,WETH,DAI,0x165a50bc092f6870dc111c349bae5fc35147ac86,WETHDAI./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0x59651fb8102cd999168cd7593625b767d9e50a25+0x8201aa3f:0xc02aaa39_0x6b175474,FALSE,,,,,,./abis/balancer_pool.json,WETH,DAI,0x59651fb8102cd999168cd7593625b767d9e50a25,WETHDAI./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0x29f55de880d4dcae40ba3e63f16407a31b4d44ee+0x8201aa3f:0xc02aaa39_0x6b175474,FALSE,,,,,,./abis/balancer_pool.json,WETH,DAI,0x29f55de880d4dcae40ba3e63f16407a31b4d44ee,WETHDAI./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0x2dbd24322757d2e28de4230b1ca5b88e49a76979+0x8201aa3f:0xc02aaa39_0x6b175474,FALSE,,,,,,./abis/balancer_pool.json,WETH,DAI,0x2dbd24322757d2e28de4230b1ca5b88e49a76979,WETHDAI./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0x2dbd24322757d2e28de4230b1ca5b88e49a76979+0x8201aa3f:0xc02aaa39_0xa0b86991,FALSE,,,,,,./abis/balancer_pool.json,WETH,USDC,0x2dbd24322757d2e28de4230b1ca5b88e49a76979,WETHUSDC./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0x12d6b6e24fdd9849abd42afd8f5775d36084a828+0x8201aa3f:0xc02aaa39_0xa0b86991,FALSE,,,,,,./abis/balancer_pool.json,WETH,USDC,0x12d6b6e24fdd9849abd42afd8f5775d36084a828,WETHUSDC./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0xec577a919fca1b682f584a50b1048331ef0f30dd+0x8201aa3f:0xc02aaa39_0xa0b86991,FALSE,,,,,,./abis/balancer_pool.json,WETH,USDC,0xec577a919fca1b682f584a50b1048331ef0f30dd,WETHUSDC./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0xec577a919fca1b682f584a50b1048331ef0f30dd+0x8201aa3f:0xc02aaa39_0xc011a73e,FALSE,,,,,,./abis/balancer_pool.json,WETH,SNX,0xec577a919fca1b682f584a50b1048331ef0f30dd,WETHSNX./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0x59651fb8102cd999168cd7593625b767d9e50a25+0x8201aa3f:0xc02aaa39_0xc011a73e,FALSE,,,,,,./abis/balancer_pool.json,WETH,SNX,0x59651fb8102cd999168cd7593625b767d9e50a25,WETHSNX./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0xd6f0d319b2cce75123bf63e2c2bd8ba1f7d6b37a+0x8201aa3f:0xc02aaa39_0xc011a73e,FALSE,,,,,,./abis/balancer_pool.json,WETH,SNX,0xd6f0d319b2cce75123bf63e2c2bd8ba1f7d6b37a,WETHSNX./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0xc0b2b0c5376cb2e6f73b473a7caa341542f707ce+0x8201aa3f:0xc02aaa39_0xc011a73e,FALSE,,,,,,./abis/balancer_pool.json,WETH,SNX,0xc0b2b0c5376cb2e6f73b473a7caa341542f707ce,WETHSNX./abis/balancer_pool.json
0xd24d398494592dd131faf131032b0db540010df7+0x7f2b0c09-0x4c9207e26c1036c41a4d080d69b9f61300ced7ce+0x8201aa3f:0xc02aaa39_0x1985365e,TRUE,,,,,,./abis/balancer_pool.json,WETH,REP,0x4c9207e26c1036c41a4d080d69b9f61300ced7ce,WETHREP./abis/balancer_pool.json
0xd24d398494592dd131faf131032b0db540010df7+0x7f2b0c09-0x5aec4cff7fc3880ade1582e5e37cf89152e70ace+0x8201aa3f:0xc02aaa39_0x408e4187,TRUE,,,,,,./abis/balancer_pool.json,WETH,REN,0x5aec4cff7fc3880ade1582e5e37cf89152e70ace,WETHREN./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0xc0b2b0c5376cb2e6f73b473a7caa341542f707ce+0x8201aa3f:0xc02aaa39_0x57ab1ec2,TRUE,,,,,,./abis/balancer_pool.json,WETH,sUSD,0xc0b2b0c5376cb2e6f73b473a7caa341542f707ce,WETHsUSD./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0x9b208194acc0a8ccb2a8dcafeacfbb7dcc093f81+0x8201aa3f:0xc02aaa39_0x6b175474,TRUE,,,,,,./abis/balancer_pool.json,WETH,DAI,0x9b208194acc0a8ccb2a8dcafeacfbb7dcc093f81,WETHDAI./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0xe5d1fab0c5596ef846dcc0958d6d0b20e1ec4498+0x8201aa3f:0xc02aaa39_0x6b175474,TRUE,,,,,,./abis/balancer_pool.json,WETH,DAI,0xe5d1fab0c5596ef846dcc0958d6d0b20e1ec4498,WETHDAI./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0xc88b0e9cbfdffc1ceac078321442d546874eb3ef+0x8201aa3f:0xc02aaa39_0x6b175474,TRUE,,,,,,./abis/balancer_pool.json,WETH,DAI,0xc88b0e9cbfdffc1ceac078321442d546874eb3ef,WETHDAI./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0xc0b2b0c5376cb2e6f73b473a7caa341542f707ce+0x8201aa3f:0xc02aaa39_0x6b175474,TRUE,,,,,,./abis/balancer_pool.json,WETH,DAI,0xc0b2b0c5376cb2e6f73b473a7caa341542f707ce,WETHDAI./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0x53b89ce35928dda346c574d9105a5479cb87231c+0x8201aa3f:0xc02aaa39_0x6b175474,TRUE,,,,,,./abis/balancer_pool.json,WETH,DAI,0x53b89ce35928dda346c574d9105a5479cb87231c,WETHDAI./abis/balancer_pool.json
0xd24d398494592dd131faf131032b0db540010df7+0x7f2b0c09-0x68198e4ed6975204b3467dc217166d9ff1cbb57a+0x8201aa3f:0xc02aaa39_0x8a9c67fe,TRUE,,,,,,./abis/balancer_pool.json,WETH,JRT,0x68198e4ed6975204b3467dc217166d9ff1cbb57a,WETHJRT./abis/balancer_pool.json
0xd24d398494592dd131faf131032b0db540010df7+0x7f2b0c09-0xe969991ce475bcf817e01e1aad4687da7e1d6f83+0x8201aa3f:0xc02aaa39_0xa0b86991,TRUE,,,,,,./abis/balancer_pool.json,WETH,USDC,0xe969991ce475bcf817e01e1aad4687da7e1d6f83,WETHUSDC./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0x7f0b4d22b8a9abe2ae9ea1077fe1ab77dc7283a3+0x8201aa3f:0xc02aaa39_0xa0b86991,TRUE,,,,,,./abis/balancer_pool.json,WETH,USDC,0x7f0b4d22b8a9abe2ae9ea1077fe1ab77dc7283a3,WETHUSDC./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0xc0b2b0c5376cb2e6f73b473a7caa341542f707ce+0x8201aa3f:0xc02aaa39_0xa0b86991,TRUE,,,,,,./abis/balancer_pool.json,WETH,USDC,0xc0b2b0c5376cb2e6f73b473a7caa341542f707ce,WETHUSDC./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0xc88b0e9cbfdffc1ceac078321442d546874eb3ef+0x8201aa3f:0xc02aaa39_0xa0b86991,TRUE,,,,,,./abis/balancer_pool.json,WETH,USDC,0xc88b0e9cbfdffc1ceac078321442d546874eb3ef,WETHUSDC./abis/balancer_pool.json
0x330cd40f2354d01b4a40cd1c9ab754375cd38e25+0x7f2b0c09-0x9b208194acc0a8ccb2a8dcafeacfbb7dcc093f81+0x8201aa3f:0xc02aaa39_0xa0b86991,TRUE,,,,,,./abis/balancer_pool.json,WETH,USDC,0x9b208194acc0a8ccb2a8dcafeacfbb7dcc093f81,WETHUSDC./abis/balancer_pool.json
0xd24d398494592dd131faf131032b0db540010df7+0x7f2b0c09-0x59a19d8c652fa0284f44113d0ff9aba70bd46fb4+0x8201aa3f:0xc02aaa39_0xba100000,TRUE,,,,,,./abis/balancer_pool.json,WETH,BAL,0x59a19d8c652fa0284f44113d0ff9aba70bd46fb4,WETHBAL./abis/balancer_pool.json
0xd24d398494592dd131faf131032b0db540010df7+0x7f2b0c09-0xb1f9ec02480dd9e16053b010dfc6e6c4b72ecad5+0x8201aa3f:0xc02aaa39_0x04fa0d23,TRUE,,,,,,./abis/balancer_pool.json,WETH,UMA,0xb1f9ec02480dd9e16053b010dfc6e6c4b72ecad5,WETHUMA./abis/balancer_pool.json
0xd24d398494592dd131faf131032b0db540010df7+0x7f2b0c09-0x42bec8082f3d5a9db6cddd781ea873957a3711bf+0x8201aa3f:0xc02aaa39_0x0bc529c0,TRUE,,,,,,./abis/balancer_pool.json,WETH,YFI,0x42bec8082f3d5a9db6cddd781ea873957a3711bf,WETHYFI./abis/balancer_pool.json
0xd24d398494592dd131faf131032b0db540010df7+0x7f2b0c09-0x2cf9106faf2c5c8713035d40df655fb1b9b0f9b9+0x8201aa3f:0xc02aaa39_0x960b236a,TRUE,,,,,,./abis/balancer_pool.json,WETH,ANT,0x2cf9106faf2c5c8713035d40df655fb1b9b0f9b9,WETHANT./abis/balancer_pool.json
0xd24d398494592dd131faf131032b0db540010df7+0x7f2b0c09-0xe036cce08cf4e23d33bc6b18e53caf532afa8513+0x8201aa3f:0xc02aaa39_0xe2f2a5c2,TRUE,,,,,,./abis/balancer_pool.json,WETH,mUSD,0xe036cce08cf4e23d33bc6b18e53caf532afa8513,WETHmUSD./abis/balancer_pool.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xc02aaa39_0x0d8775f6,TRUE,,,,,,./abis/uniswap_v2_router.json,WETH,BAT,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,WETHBAT./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xc02aaa39_0x1985365e,TRUE,,,,,,./abis/uniswap_v2_router.json,WETH,REP,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,WETHREP./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xc02aaa39_0x2260fac5,TRUE,,,,,,./abis/uniswap_v2_router.json,WETH,WBTC,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,WETHWBTC./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xc02aaa39_0x2b591e99,TRUE,,,,,,./abis/uniswap_v2_router.json,WETH,HEX,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,WETHHEX./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xc02aaa39_0x51491077,TRUE,,,,,,./abis/uniswap_v2_router.json,WETH,LINK,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,WETHLINK./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xc02aaa39_0x5e74c903,TRUE,,,,,,./abis/uniswap_v2_router.json,WETH,sETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,WETHsETH./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xc02aaa39_0x6b175474,TRUE,,,,,,./abis/uniswap_v2_router.json,WETH,DAI,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,WETHDAI./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xc02aaa39_0x80fb784b,TRUE,,,,,,./abis/uniswap_v2_router.json,WETH,LEND,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,WETHLEND./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xc02aaa39_0x9cb2f26a,TRUE,,,,,,./abis/uniswap_v2_router.json,WETH,DZAR,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,WETHDZAR./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xc02aaa39_0x9f8f72aa,TRUE,,,,,,./abis/uniswap_v2_router.json,WETH,MKR,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,WETHMKR./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xc02aaa39_0xa0b86991,TRUE,,,,,,./abis/uniswap_v2_router.json,WETH,USDC,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,WETHUSDC./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xc02aaa39_0xb4efd85c,TRUE,,,,,,./abis/uniswap_v2_router.json,WETH,RPL,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,WETHRPL./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xc02aaa39_0xdac17f95,TRUE,,,,,,./abis/uniswap_v2_router.json,WETH,USDT,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,WETHUSDT./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xc02aaa39_0xeb4c2781,TRUE,,,,,,./abis/uniswap_v2_router.json,WETH,renBTC,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,WETHrenBTC./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xc02aaa39_0x0bc529c0,TRUE,,,,,,./abis/uniswap_v2_router.json,WETH,YFI,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,WETHYFI./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xc02aaa39_0x960b236a,TRUE,,,,,,./abis/uniswap_v2_router.json,WETH,ANT,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,WETHANT./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xc02aaa39_0xa3bed4e1,TRUE,,,,,,./abis/uniswap_v2_router.json,WETH,MTA,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,WETHMTA./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xc02aaa39_0xd46ba6d9,TRUE,,,,,,./abis/uniswap_v2_router.json,WETH,AMPL,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,WETHAMPL./abis/uniswap_v2_router.json
0xd24d398494592dd131faf131032b0db540010df7+0x7f2b0c09-0x60626db611a9957c1ae4ac5b7ede69e24a3b76c5+0x8201aa3f:0x0bc529c0_0x6b175474,TRUE,,,,,,./abis/balancer_pool.json,YFI,DAI,0x60626db611a9957c1ae4ac5b7ede69e24a3b76c5,YFIDAI./abis/balancer_pool.json
0xd24d398494592dd131faf131032b0db540010df7+0x7f2b0c09-0x42bec8082f3d5a9db6cddd781ea873957a3711bf+0x8201aa3f:0x0bc529c0_0xc02aaa39,TRUE,,,,,,./abis/balancer_pool.json,YFI,WETH,0x42bec8082f3d5a9db6cddd781ea873957a3711bf,YFIWETH./abis/balancer_pool.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x18cbafe5:0x0bc529c0_0xeeeeeeee,TRUE,,,,,,./abis/uniswap_v2_router.json,YFI,ETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,YFIETH./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0x0bc529c0_0xa0b86991,TRUE,,,,,,./abis/uniswap_v2_router.json,YFI,USDC,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,YFIUSDC./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0x0bc529c0_0xc02aaa39,TRUE,,,,,,./abis/uniswap_v2_router.json,YFI,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,YFIWETH./abis/uniswap_v2_router.json
0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0xe41d2489_0x6b175474,TRUE,,,,,,./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json,ZRX,DAI,0x794e6e91555438afc3ccf1c5076a74f42133d08d,ZRXDAI./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json
0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0xe41d2489_0xc02aaa39,TRUE,,,,,,./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json,ZRX,WETH,0x794e6e91555438afc3ccf1c5076a74f42133d08d,ZRXWETH./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json
0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0xe41d2489_0xc02aaa39,TRUE,,,,,,./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json,ZRX,WETH,0x794e6e91555438afc3ccf1c5076a74f42133d08d,ZRXWETH./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json
