instructions_id,enabled,log_only,count,num_estimated_profit_before_gas,num_estimated_profit_after_gas,num_tx,num_successful_tx,execute_abi,from_symbol,to_symbol,query_contract_address,contract_address,,no
0x4d2f5cfba55ae412221182d8475bc85799a5644b+0xcd7724c3-0x4d2f5cfba55ae412221182d8475bc85799a5644b+0xf39b5b9b:0xeeeeeeee_0x2260fac5,TRUE,FALSE,,,,,,./abis/uniswap_v1.json,ETH,WBTC,0x4d2f5cfba55ae412221182d8475bc85799a5644b,0x4d2f5cfba55ae412221182d8475bc85799a5644b,,197
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xdac17f95,TRUE,FALSE,839,839,300,0,0,./abis/uniswap_v2_router.json,ETH,USDT,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,198
0x121835e15703a1a7bab32626d0927d60f90a81d7+0x7f2b0c09-0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f+0x7ff36ab5:0xeeeeeeee_0xdac17f95,TRUE,FALSE,607,607,314,0,0,./abis/sushiswap_router.json,ETH,USDT,0x121835e15703a1a7bab32626d0927d60f90a81d7,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,,199
0xbeabef3fc02667d8bd3f702ae0bb2c4edb3640cc+0x1e1401f8-0xbeabef3fc02667d8bd3f702ae0bb2c4edb3640cc+0xd5bcb9b5:0xeeeeeeee_0xdac17f95,TRUE,FALSE,139,139,25,0,0,./abis/mooniswap.json,ETH,USDT,0xbeabef3fc02667d8bd3f702ae0bb2c4edb3640cc,0xbeabef3fc02667d8bd3f702ae0bb2c4edb3640cc,,200
0x61bb2fda13600c497272a8dd029313afdb125fd3+0x1e1401f8-0x61bb2fda13600c497272a8dd029313afdb125fd3+0xd5bcb9b5:0xeeeeeeee_0xa0b86991,TRUE,FALSE,888,888,188,0,0,./abis/mooniswap.json,ETH,USDC,0x61bb2fda13600c497272a8dd029313afdb125fd3,0x61bb2fda13600c497272a8dd029313afdb125fd3,,201
0x121835e15703a1a7bab32626d0927d60f90a81d7+0x7f2b0c09-0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f+0x7ff36ab5:0xeeeeeeee_0xa0b86991,TRUE,FALSE,852,852,370,0,0,./abis/sushiswap_router.json,ETH,USDC,0x121835e15703a1a7bab32626d0927d60f90a81d7,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,,202
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xa0b86991,TRUE,FALSE,646,646,221,0,0,./abis/uniswap_v2_router.json,ETH,USDC,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,203
0x97dec872013f6b5fb443861090ad931542878126+0xcd7724c3-0x97dec872013f6b5fb443861090ad931542878126+0xf39b5b9b:0xeeeeeeee_0xa0b86991,TRUE,FALSE,24,24,4,0,0,./abis/uniswap_v1.json,ETH,USDC,0x97dec872013f6b5fb443861090ad931542878126,0x97dec872013f6b5fb443861090ad931542878126,,204
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x1f9840a8,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,ETH,UNI,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,205
0x798934cdcfae18764ef4819274687df3fb24b99b+0x1e1401f8-0x798934cdcfae18764ef4819274687df3fb24b99b+0xd5bcb9b5:0xeeeeeeee_0x1f9840a8,TRUE,FALSE,,,,,,./abis/mooniswap.json,ETH,UNI,0x798934cdcfae18764ef4819274687df3fb24b99b,0x798934cdcfae18764ef4819274687df3fb24b99b,,206
0x121835e15703a1a7bab32626d0927d60f90a81d7+0x7f2b0c09-0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f+0x7ff36ab5:0xeeeeeeee_0x04fa0d23,TRUE,FALSE,456,456,1,0,0,./abis/sushiswap_router.json,ETH,UMA,0x121835e15703a1a7bab32626d0927d60f90a81d7,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,,207
0x6264c8d158f32bd8c01b8a0102b57dfcfcfb8561+0xcd7724c3-0x6264c8d158f32bd8c01b8a0102b57dfcfcfb8561+0xf39b5b9b:0xeeeeeeee_0x04fa0d23,FALSE,FALSE,,,,,,./abis/uniswap_v1.json,ETH,UMA,0x6264c8d158f32bd8c01b8a0102b57dfcfcfb8561,0x6264c8d158f32bd8c01b8a0102b57dfcfcfb8561,,208
0x5048b9d01097498fd72f3f14bc9bc74a5aac8fa7+0xcd7724c3-0x5048b9d01097498fd72f3f14bc9bc74a5aac8fa7+0xf39b5b9b:0xeeeeeeee_0x00000000,TRUE,FALSE,,,,,,./abis/uniswap_v1.json,ETH,TUSD,0x5048b9d01097498fd72f3f14bc9bc74a5aac8fa7,0x5048b9d01097498fd72f3f14bc9bc74a5aac8fa7,,209
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x1453dbb8,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,ETH,TEND,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,210
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xb8baa0e4,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,ETH,SWRV,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,211
0x121835e15703a1a7bab32626d0927d60f90a81d7+0x7f2b0c09-0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f+0x7ff36ab5:0xeeeeeeee_0x6b359506,TRUE,FALSE,134,134,46,0,0,./abis/sushiswap_router.json,ETH,SUSHI,0x121835e15703a1a7bab32626d0927d60f90a81d7,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,,212
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x6b359506,TRUE,FALSE,57,57,12,0,0,./abis/uniswap_v2_router.json,ETH,SUSHI,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,213
0x121835e15703a1a7bab32626d0927d60f90a81d7+0x7f2b0c09-0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f+0x7ff36ab5:0xeeeeeeee_0x57ab1ec2,TRUE,FALSE,1102,1102,466,0,0,./abis/sushiswap_router.json,ETH,sUSD,0x121835e15703a1a7bab32626d0927d60f90a81d7,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,,214
0xb944d13b2f4047fc7bd3f7013bcf01b115fb260d+0xcd7724c3-0xb944d13b2f4047fc7bd3f7013bcf01b115fb260d+0xf39b5b9b:0xeeeeeeee_0x57ab1ec2,FALSE,FALSE,,,,,,./abis/uniswap_v1.json,ETH,sUSD,0xb944d13b2f4047fc7bd3f7013bcf01b115fb260d,0xb944d13b2f4047fc7bd3f7013bcf01b115fb260d,,215
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x0ae05509,TRUE,FALSE,345,345,114,0,0,./abis/uniswap_v2_router.json,ETH,STAKE,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,216
0xb5ffd0a221fc94de9255382e70ce1aec76b68c89+0x1e1401f8-0xb5ffd0a221fc94de9255382e70ce1aec76b68c89+0xd5bcb9b5:0xeeeeeeee_0x0ae05509,TRUE,FALSE,210,210,103,0,0,./abis/mooniswap.json,ETH,STAKE,0xb5ffd0a221fc94de9255382e70ce1aec76b68c89,0xb5ffd0a221fc94de9255382e70ce1aec76b68c89,,217
0x33440a6139a550cd68ba21cdafa3241f10041d26+0x1e1401f8-0x33440a6139a550cd68ba21cdafa3241f10041d26+0xd5bcb9b5:0xeeeeeeee_0x476c5e26,TRUE,FALSE,368,368,160,0,0,./abis/mooniswap.json,ETH,SRM,0x33440a6139a550cd68ba21cdafa3241f10041d26,0x33440a6139a550cd68ba21cdafa3241f10041d26,,218
0x121835e15703a1a7bab32626d0927d60f90a81d7+0x7f2b0c09-0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f+0x7ff36ab5:0xeeeeeeee_0x476c5e26,TRUE,FALSE,354,354,89,0,0,./abis/sushiswap_router.json,ETH,SRM,0x121835e15703a1a7bab32626d0927d60f90a81d7,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,,219
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x476c5e26,TRUE,FALSE,298,298,1,0,0,./abis/uniswap_v2_router.json,ETH,SRM,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,220
0xf95b6d2fb99f742e4bf0ec2cfe8f20c18cdd7c28+0x1e1401f8-0xf95b6d2fb99f742e4bf0ec2cfe8f20c18cdd7c28+0xd5bcb9b5:0xeeeeeeee_0xc011a73e,TRUE,FALSE,553,553,125,0,0,./abis/mooniswap.json,ETH,SNX,0xf95b6d2fb99f742e4bf0ec2cfe8f20c18cdd7c28,0xf95b6d2fb99f742e4bf0ec2cfe8f20c18cdd7c28,,221
0x121835e15703a1a7bab32626d0927d60f90a81d7+0x7f2b0c09-0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f+0x7ff36ab5:0xeeeeeeee_0xc011a73e,TRUE,FALSE,377,377,156,0,0,./abis/sushiswap_router.json,ETH,SNX,0x121835e15703a1a7bab32626d0927d60f90a81d7,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,,222
0x3958b4ec427f8fa24eb60f42821760e88d485f7f+0xcd7724c3-0x3958b4ec427f8fa24eb60f42821760e88d485f7f+0xf39b5b9b:0xeeeeeeee_0xc011a724,TRUE,FALSE,,,,,,./abis/uniswap_v1.json,ETH,SNX,0x3958b4ec427f8fa24eb60f42821760e88d485f7f,0x3958b4ec427f8fa24eb60f42821760e88d485f7f,,223
0xe9cf7887b93150d4f2da7dfc6d502b216438f244+0xcd7724c3-0xe9cf7887b93150d4f2da7dfc6d502b216438f244+0xf39b5b9b:0xeeeeeeee_0x5e74c903,FALSE,FALSE,,,,,,./abis/uniswap_v1.json,ETH,sETH,0xe9cf7887b93150d4f2da7dfc6d502b216438f244,0xe9cf7887b93150d4f2da7dfc6d502b216438f244,,224
0x6094bed8dd8ab2e58eed0933b34c60928080d4dc+0x1e1401f8-0x6094bed8dd8ab2e58eed0933b34c60928080d4dc+0xd5bcb9b5:0xeeeeeeee_0x5e74c903,TRUE,FALSE,,,,,,./abis/mooniswap.json,ETH,sETH,0x6094bed8dd8ab2e58eed0933b34c60928080d4dc,0x6094bed8dd8ab2e58eed0933b34c60928080d4dc,,225
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x5e74c903,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,ETH,sETH,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,226
0xd1f905114005ec02585b0ba22a691344c6289d3e+0x1e1401f8-0xd1f905114005ec02585b0ba22a691344c6289d3e+0xd5bcb9b5:0xeeeeeeee_0xfe18be6b,FALSE,FALSE,,,,,,./abis/mooniswap.json,ETH,sBTC,0xd1f905114005ec02585b0ba22a691344c6289d3e,0xd1f905114005ec02585b0ba22a691344c6289d3e,,227
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xc28e2787,TRUE,FALSE,225,225,71,0,0,./abis/uniswap_v2_router.json,ETH,SASHIMI,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,228
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x066798d9,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,ETH,SAKE,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,229
0x09cabec1ead1c0ba254b09efb3ee13841712be14+0xcd7724c3-0x09cabec1ead1c0ba254b09efb3ee13841712be14+0xf39b5b9b:0xeeeeeeee_0x89d24a6b,FALSE,FALSE,,,,,,./abis/uniswap_v1.json,ETH,SAI,0x09cabec1ead1c0ba254b09efb3ee13841712be14,0x09cabec1ead1c0ba254b09efb3ee13841712be14,,230
0x3fb2f18065926ddb33e7571475c509541d15da0e+0xcd7724c3-0x3fb2f18065926ddb33e7571475c509541d15da0e+0xf39b5b9b:0xeeeeeeee_0xb4efd85c,FALSE,FALSE,,,,,,./abis/uniswap_v1.json,ETH,RPL,0x3fb2f18065926ddb33e7571475c509541d15da0e,0x3fb2f18065926ddb33e7571475c509541d15da0e,,231
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xb4efd85c,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,ETH,RPL,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,232
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x22165777,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,ETH,REPv2,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,233
0x48b04d2a05b6b604d8d5223fd1984f191ded51af+0xcd7724c3-0x48b04d2a05b6b604d8d5223fd1984f191ded51af+0xf39b5b9b:0xeeeeeeee_0x1985365e,FALSE,FALSE,,,,,,./abis/uniswap_v1.json,ETH,REP,0x48b04d2a05b6b604d8d5223fd1984f191ded51af,0x48b04d2a05b6b604d8d5223fd1984f191ded51af,,234
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x1985365e,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,ETH,REP,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,235
0x4c84763c29ee86846f7b4e9cb8ea7884bbd405d5+0x1e1401f8-0x4c84763c29ee86846f7b4e9cb8ea7884bbd405d5+0xd5bcb9b5:0xeeeeeeee_0xeb4c2781,TRUE,FALSE,2865,2865,942,0,0,./abis/mooniswap.json,ETH,renBTC,0x4c84763c29ee86846f7b4e9cb8ea7884bbd405d5,0x4c84763c29ee86846f7b4e9cb8ea7884bbd405d5,,236
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xeb4c2781,TRUE,FALSE,1760,1760,836,0,0,./abis/uniswap_v2_router.json,ETH,renBTC,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,237
0x121835e15703a1a7bab32626d0927d60f90a81d7+0x7f2b0c09-0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f+0x7ff36ab5:0xeeeeeeee_0x408e4187,TRUE,FALSE,159,159,47,0,0,./abis/sushiswap_router.json,ETH,REN,0x121835e15703a1a7bab32626d0927d60f90a81d7,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,,238
0x43385366ed8775dd541f96df9950770e95ed060b+0x1e1401f8-0x43385366ed8775dd541f96df9950770e95ed060b+0xd5bcb9b5:0xeeeeeeee_0x408e4187,TRUE,FALSE,63,63,55,0,0,./abis/mooniswap.json,ETH,REN,0x43385366ed8775dd541f96df9950770e95ed060b,0x43385366ed8775dd541f96df9950770e95ed060b,,239
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x93ed3fbe,TRUE,FALSE,1315,1315,242,0,0,./abis/uniswap_v2_router.json,ETH,PNK,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,240
0xf506828b166de88ca2edb2a98d960abba0d2402a+0xcd7724c3-0xf506828b166de88ca2edb2a98d960abba0d2402a+0xf39b5b9b:0xeeeeeeee_0x93ed3fbe,TRUE,FALSE,,,,,,./abis/uniswap_v1.json,ETH,PNK,0xf506828b166de88ca2edb2a98d960abba0d2402a,0xf506828b166de88ca2edb2a98d960abba0d2402a,,241
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xbc396689,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,ETH,PERP,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,242
0x7f5d53d3bcc1b37a0c5fbd127d697f923e82cbb2+0x1e1401f8-0x7f5d53d3bcc1b37a0c5fbd127d697f923e82cbb2+0xd5bcb9b5:0xeeeeeeee_0xa3bed4e1,TRUE,FALSE,,,,,,./abis/mooniswap.json,ETH,MTA,0x7f5d53d3bcc1b37a0c5fbd127d697f923e82cbb2,0x7f5d53d3bcc1b37a0c5fbd127d697f923e82cbb2,,243
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xa3bed4e1,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,ETH,MTA,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,244
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x68a3637b,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,ETH,MOON,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,245
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x9f8f72aa,TRUE,FALSE,114,114,48,0,0,./abis/uniswap_v2_router.json,ETH,MKR,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,246
0x3a5e247d1b931347ef6e75a11b28bc5bfb4f608e+0x1e1401f8-0x3a5e247d1b931347ef6e75a11b28bc5bfb4f608e+0xd5bcb9b5:0xeeeeeeee_0x9f8f72aa,TRUE,FALSE,81,81,13,0,0,./abis/mooniswap.json,ETH,MKR,0x3a5e247d1b931347ef6e75a11b28bc5bfb4f608e,0x3a5e247d1b931347ef6e75a11b28bc5bfb4f608e,,247
0x2c4bd064b998838076fa341a83d007fc2fa50957+0xcd7724c3-0x2c4bd064b998838076fa341a83d007fc2fa50957+0xf39b5b9b:0xeeeeeeee_0x9f8f72aa,TRUE,FALSE,4,4,0,0,0,./abis/uniswap_v1.json,ETH,MKR,0x2c4bd064b998838076fa341a83d007fc2fa50957,0x2c4bd064b998838076fa341a83d007fc2fa50957,,248
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x4e352cf1,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,ETH,MCB,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,249
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x51491077,TRUE,FALSE,1039,1039,539,0,0,./abis/uniswap_v2_router.json,ETH,LINK,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,250
0x377d0c7ecf3f94968bcbf85de863282cae997b45+0x1e1401f8-0x377d0c7ecf3f94968bcbf85de863282cae997b45+0xd5bcb9b5:0xeeeeeeee_0x51491077,TRUE,FALSE,775,775,163,0,0,./abis/mooniswap.json,ETH,LINK,0x377d0c7ecf3f94968bcbf85de863282cae997b45,0x377d0c7ecf3f94968bcbf85de863282cae997b45,,251
0x121835e15703a1a7bab32626d0927d60f90a81d7+0x7f2b0c09-0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f+0x7ff36ab5:0xeeeeeeee_0x51491077,TRUE,FALSE,762,762,329,0,0,./abis/sushiswap_router.json,ETH,LINK,0x121835e15703a1a7bab32626d0927d60f90a81d7,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,,252
0xf173214c720f58e03e194085b1db28b50acdeead+0xcd7724c3-0xf173214c720f58e03e194085b1db28b50acdeead+0xf39b5b9b:0xeeeeeeee_0x51491077,FALSE,FALSE,,,,,,./abis/uniswap_v1.json,ETH,LINK,0xf173214c720f58e03e194085b1db28b50acdeead,0xf173214c720f58e03e194085b1db28b50acdeead,,253
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x3e9bc21c,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,ETH,LINA,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,254
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x80fb784b,TRUE,FALSE,1125,1125,329,0,0,./abis/uniswap_v2_router.json,ETH,LEND,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,255
0x121835e15703a1a7bab32626d0927d60f90a81d7+0x7f2b0c09-0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f+0x7ff36ab5:0xeeeeeeee_0x80fb784b,TRUE,FALSE,975,975,309,0,0,./abis/sushiswap_router.json,ETH,LEND,0x121835e15703a1a7bab32626d0927d60f90a81d7,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,,256
0x3863fc8c1cc59f160280f5d3e4c1a4c63f945ce3+0x1e1401f8-0x3863fc8c1cc59f160280f5d3e4c1a4c63f945ce3+0xd5bcb9b5:0xeeeeeeee_0x80fb784b,TRUE,FALSE,308,308,85,0,0,./abis/mooniswap.json,ETH,LEND,0x3863fc8c1cc59f160280f5d3e4c1a4c63f945ce3,0x3863fc8c1cc59f160280f5d3e4c1a4c63f945ce3,,257
0xcaa7e4656f6a2b59f5f99c745f91ab26d1210dce+0xcd7724c3-0xcaa7e4656f6a2b59f5f99c745f91ab26d1210dce+0xf39b5b9b:0xeeeeeeee_0x80fb784b,TRUE,FALSE,6,6,6,0,0,./abis/uniswap_v1.json,ETH,LEND,0xcaa7e4656f6a2b59f5f99c745f91ab26d1210dce,0xcaa7e4656f6a2b59f5f99c745f91ab26d1210dce,,258
0x3062938bad00a2355dab2ce11462b615a49e736d+0x1e1401f8-0x3062938bad00a2355dab2ce11462b615a49e736d+0xd5bcb9b5:0xeeeeeeee_0xdd974d5c,TRUE,FALSE,,,,,,./abis/mooniswap.json,ETH,KNC,0x3062938bad00a2355dab2ce11462b615a49e736d,0x3062938bad00a2355dab2ce11462b615a49e736d,,259
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xdd974d5c,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,ETH,KNC,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,260
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x1e18821e,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,ETH,KIMCHI,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,261
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x7701ba39,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,ETH,KIMBAP,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,262
0x634e27269a029edb2b70b5ef43273f5eed9ebcc2+0xcd7724c3-0x634e27269a029edb2b70b5ef43273f5eed9ebcc2+0xf39b5b9b:0xeeeeeeee_0x8a9c67fe,TRUE,FALSE,,,,,,./abis/uniswap_v1.json,ETH,JRT,0x634e27269a029edb2b70b5ef43273f5eed9ebcc2,0x634e27269a029edb2b70b5ef43273f5eed9ebcc2,,263
0x05cde89ccfa0ada8c88d5a23caaa79ef129e7883+0xcd7724c3-0x05cde89ccfa0ada8c88d5a23caaa79ef129e7883+0xf39b5b9b:0xeeeeeeee_0x2b591e99,TRUE,FALSE,,,,,,./abis/uniswap_v1.json,ETH,HEX,0x05cde89ccfa0ada8c88d5a23caaa79ef129e7883,0x05cde89ccfa0ada8c88d5a23caaa79ef129e7883,,264
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x2b591e99,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,ETH,HEX,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,265
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x584bc13c,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,ETH,HEGIC,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,266
