instructions_id,enabled,log_only,count,num_estimated_profit_before_gas,num_estimated_profit_after_gas,num_tx,num_successful_tx,execute_abi,from_symbol,to_symbol,contract_address
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x6b175474_0x00000000,false,false,,,,,,./abis/oasis.json,DAI,TUSD,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x0d8775f6_0x6b175474,false,false,,,,,,./abis/oasis.json,BAT,DAI,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0xc02aaa39_0xc00e94cb,false,false,,,,,,./abis/oasis.json,WETH,COMP,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x6b175474_0x8e870d67,false,false,,,,,,./abis/oasis.json,DAI,PAX,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x6b175474_0xc02aaa39,false,false,,,,,,./abis/oasis.json,DAI,WETH,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0xc02aaa39_0x1985365e,false,false,,,,,,./abis/oasis.json,WETH,REP,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x6b175474_0xdd974d5c,false,false,,,,,,./abis/oasis.json,DAI,KNC,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x2260fac5_0x6b175474,false,false,,,,,,./abis/oasis.json,WBTC,DAI,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x1985365e_0xc02aaa39,false,false,,,,,,./abis/oasis.json,REP,WETH,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0xc02aaa39_0x51491077,false,false,,,,,,./abis/oasis.json,WETH,LINK,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0xa0b86991_0x6b175474,false,false,,,,,,./abis/oasis.json,USDC,DAI,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0xc02aaa39_0x2260fac5,false,false,,,,,,./abis/oasis.json,WETH,WBTC,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x6b175474_0x51491077,false,false,,,,,,./abis/oasis.json,DAI,LINK,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x6b175474_0xa0b86991,false,false,,,,,,./abis/oasis.json,DAI,USDC,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x51491077_0x6b175474,false,false,,,,,,./abis/oasis.json,LINK,DAI,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x6b175474_0xc00e94cb,false,false,,,,,,./abis/oasis.json,DAI,COMP,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x6b175474_0x1985365e,false,false,,,,,,./abis/oasis.json,DAI,REP,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x6b175474_0xe41d2489,false,false,,,,,,./abis/oasis.json,DAI,ZRX,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x0d8775f6_0xc02aaa39,false,false,,,,,,./abis/oasis.json,BAT,WETH,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0xc02aaa39_0x0d8775f6,false,false,,,,,,./abis/oasis.json,WETH,BAT,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0xdd974d5c_0x6b175474,false,false,,,,,,./abis/oasis.json,KNC,DAI,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x00000000_0x6b175474,false,false,,,,,,./abis/oasis.json,TUSD,DAI,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x1985365e_0x6b175474,false,false,,,,,,./abis/oasis.json,REP,DAI,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0xdd974d5c_0xc02aaa39,false,false,,,,,,./abis/oasis.json,KNC,WETH,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x6b175474_0x0d8775f6,false,false,,,,,,./abis/oasis.json,DAI,BAT,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x8e870d67_0x6b175474,false,false,,,,,,./abis/oasis.json,PAX,DAI,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0xc00e94cb_0xc02aaa39,false,false,,,,,,./abis/oasis.json,COMP,WETH,0xf30fe24b5610e47c9696ed47fc08442f79ada764
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x2b591e99,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,HEX,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xba100000,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,BAL,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x5e74c903,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,sETH,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x39aa39c0,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,cUSDC,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xeb4c2781,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,renBTC,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x0bc529c0,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,YFI,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xd533a949,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,CRV,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x0e2298e3,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,YAM,0x6604d060b341af00c3d84938a51308fbc9ed397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x960b236a,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,ANT,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x51491077,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,LINK,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x0d8775f6,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,BAT,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xdf5e0e81,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,yDAI+yUSDC+yUSDT+yTUSD,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xb4efd85c,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,RPL,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x2ba592f7,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,CREAM,0x6604d060b341af00c3d84938a51308fbc9ed397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x1985365e,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,REP,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x93ed3fbe,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,PNK,0x6604d060b341af00c3d84938a51308fbc9ed397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x9cb2f26a,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,DZAR,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xa3bed4e1,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,MTA,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x80fb784b,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,LEND,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x84ca8bc7,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,DIA,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x9f8f72aa,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,MKR,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xdd974d5c,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,KNC,0x6604d060b341af00c3d84938a51308fbc9ed397c
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x0ae05509,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,STAKE,0x6604d060b341af00c3d84938a51308fbc9ed397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xdac17f95,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,USDT,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x22165777,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,REPv2,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x2260fac5,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,WBTC,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x6b175474,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,DAI,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xa1d0e215,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,YFII,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x476c5e26,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,SRM,0x6604d060b341af00c3d84938a51308fbc9ed397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xa0b86991,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,USDC,0x6604d060B341af00C3d84938a51308fBC9eD397c
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xd46ba6d9,false,false,,,,,,./abis/uniswap_v2_router.json,ETH,AMPL,0x6604d060B341af00C3d84938a51308fBC9eD397c
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x2cf9106faf2c5c8713035d40df655fb1b9b0f9b9+0x8201aa3f:0x960b236a_0xc02aaa39,true,false,,,,,,./abis/balancer_pool.json,ANT,WETH,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xd3c8dcfcf2a5203f6a3210591dabea14e181db2d+0x8201aa3f:0xc02aaa39_0x476c5e26,true,false,,,,,,./abis/balancer_pool.json,WETH,SRM,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x9cb2f26a_0x6b175474,false,false,,,,,,./abis/balancer_pool.json,DZAR,DAI,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x4c9207e26c1036c41a4d080d69b9f61300ced7ce+0x8201aa3f:0x1985365e_0xc02aaa39,false,false,,,,,,./abis/balancer_pool.json,REP,WETH,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x9cb2f26a_0x00000000,false,false,,,,,,./abis/balancer_pool.json,DZAR,TUSD,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x42bec8082f3d5a9db6cddd781ea873957a3711bf+0x8201aa3f:0xc02aaa39_0x0bc529c0,false,false,,,,,,./abis/balancer_pool.json,WETH,YFI,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x00000000_0x9cb2f26a,false,false,,,,,,./abis/balancer_pool.json,TUSD,DZAR,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x24f598f7df68f663bcac6f94bec005a48570d7a4+0x8201aa3f:0xe41d2489_0xc02aaa39,true,false,,,,,,./abis/balancer_pool.json,ZRX,WETH,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x454c1d458f9082252750ba42d60fae0887868a3b+0x8201aa3f:0xb4efd85c_0xc02aaa39,true,false,,,,,,./abis/balancer_pool.json,RPL,WETH,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xc409d34accb279620b1acdc05e408e287d543d17+0x8201aa3f:0xeb4c2781_0x2260fac5,true,false,,,,,,./abis/balancer_pool.json,renBTC,WBTC,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x00000000_0xa0b86991,false,false,,,,,,./abis/balancer_pool.json,TUSD,USDC,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x834fb8276b4e8a24010e2108fdd7f8417c8922bd+0x8201aa3f:0x0ae05509_0xc02aaa39,true,false,,,,,,./abis/balancer_pool.json,STAKE,WETH,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xc0b2b0c5376cb2e6f73b473a7caa341542f707ce+0x8201aa3f:0x57ab1ec2_0xc02aaa39,true,false,,,,,,./abis/balancer_pool.json,sUSD,WETH,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0xa0b86991_0x00000000,false,false,,,,,,./abis/balancer_pool.json,USDC,TUSD,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x00000000_0x57ab1ec2,false,false,,,,,,./abis/balancer_pool.json,TUSD,sUSD,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x454c1d458f9082252750ba42d60fae0887868a3b+0x8201aa3f:0xc02aaa39_0xb4efd85c,true,false,,,,,,./abis/balancer_pool.json,WETH,RPL,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0xe2f2a5c2_0x57ab1ec2,false,false,,,,,,./abis/balancer_pool.json,mUSD,sUSD,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x42bec8082f3d5a9db6cddd781ea873957a3711bf+0x8201aa3f:0x0bc529c0_0xc02aaa39,false,false,,,,,,./abis/balancer_pool.json,YFI,WETH,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xd3c8dcfcf2a5203f6a3210591dabea14e181db2d+0x8201aa3f:0x476c5e26_0xc02aaa39,true,false,,,,,,./abis/balancer_pool.json,SRM,WETH,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x00000000_0x6b175474,false,false,,,,,,./abis/balancer_pool.json,TUSD,DAI,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x01d7e6a79f6e6dc6f0884743078f76ac1239520a+0x8201aa3f:0x8a9c67fe_0xa0b86991,true,false,,,,,,./abis/balancer_pool.json,JRT,USDC,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x5aec4cff7fc3880ade1582e5e37cf89152e70ace+0x8201aa3f:0xc02aaa39_0x408e4187,true,false,,,,,,./abis/balancer_pool.json,WETH,REN,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x00000000_0xe2f2a5c2,false,false,,,,,,./abis/balancer_pool.json,TUSD,mUSD,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x88daa4e6c2525b126c977c7d0da86710d93ed1b2+0x8201aa3f:0x80fb784b_0x57ab1ec2,true,false,,,,,,./abis/balancer_pool.json,LEND,sUSD,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x4304ae5fd14cec2299caee4e9a4afbedd046d612+0x8201aa3f:0x80fb784b_0xc02aaa39,true,false,,,,,,./abis/balancer_pool.json,LEND,WETH,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xe036cce08cf4e23d33bc6b18e53caf532afa8513+0x8201aa3f:0xc02aaa39_0xe2f2a5c2,true,false,,,,,,./abis/balancer_pool.json,WETH,mUSD,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x88daa4e6c2525b126c977c7d0da86710d93ed1b2+0x8201aa3f:0x57ab1ec2_0x80fb784b,true,false,,,,,,./abis/balancer_pool.json,sUSD,LEND,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0xe2f2a5c2_0x6b175474,false,false,,,,,,./abis/balancer_pool.json,mUSD,DAI,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xb1f9ec02480dd9e16053b010dfc6e6c4b72ecad5+0x8201aa3f:0x04fa0d23_0xc02aaa39,true,false,,,,,,./abis/balancer_pool.json,UMA,WETH,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x172bf7381a344453184f62a82c4aa78cec56cc2b+0x8201aa3f:0xdd974d5c_0xc02aaa39,true,false,,,,,,./abis/balancer_pool.json,KNC,WETH,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x68198e4ed6975204b3467dc217166d9ff1cbb57a+0x8201aa3f:0xc02aaa39_0x8a9c67fe,true,false,,,,,,./abis/balancer_pool.json,WETH,JRT,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x6b175474_0xe2f2a5c2,false,false,,,,,,./abis/balancer_pool.json,DAI,mUSD,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a
